"INDEX","TARGET_WINS","TEAM_BATTING_H","TEAM_BATTING_2B","TEAM_BATTING_3B","TEAM_BATTING_HR","TEAM_BATTING_BB","TEAM_BATTING_SO","TEAM_BASERUN_SB","TEAM_BASERUN_CS","TEAM_PITCHING_H","TEAM_PITCHING_HR","TEAM_PITCHING_BB","TEAM_PITCHING_SO","TEAM_FIELDING_E","TEAM_FIELDING_DP","CS_MISSING","DP_MISSING","SO_BAT_MISSING","SO_PITCH_MISSING","SB_MISSING","TARGET_WINS_OUTLIER","TEAM_BATTING_H_OUTLIER","TEAM_BATTING_2B_OUTLIER","TEAM_BATTING_3B_OUTLIER","TEAM_BATTING_HR_OUTLIER","TEAM_BATTING_BB_OUTLIER","TEAM_BATTING_SO_OUTLIER","TEAM_BASERUN_SB_OUTLIER","TEAM_BASERUN_CS_OUTLIER","TEAM_BATTING_HBP_OUTLIER","TEAM_PITCHING_H_OUTLIER","TEAM_PITCHING_HR_OUTLIER","TEAM_PITCHING_BB_OUTLIER","TEAM_PITCHING_SO_OUTLIER","TEAM_FIELDING_E_OUTLIER","TEAM_FIELDING_DP_OUTLIER","TEAM_PITCHING_H_CAPPED","TEAM_FIELDING_E_CAPPED","SINGLES","TOTAL_BASES","SB_SUCCESS_RATE","WHIP_PROXY","ERROR_RATE","POWER_RATIO","HR_RATIO","BB_SO_RATIO","PITCHING_K_BB_RATIO","LOG_WHIP_PROXY","LOG_TEAM_PITCHING_H","LOG_TEAM_FIELDING_E","LOG_SINGLES","LOG_TEAM_FIELDING_E_CAPPED","LOG_ERROR_RATE","LOG_TEAM_PITCHING_H_CAPPED","LOG_TEAM_BATTING_H","OFFENSIVE_TIER","PITCHING_TIER","ERROR_BUCKET"
609,74,1268,169,75,20,429,641,176,160,1334,21,451,674,303,95,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1334,303,1004,1647,0.523809523809524,11.0185185185185,0.169747899159664,0.20820189274448,0.0157728706624606,0.669266770670827,1.49445676274945,2.39957735898136,7.19593722647557,5.71373280550937,6.91174730025167,5.71373280550937,-1.77344088870437,7.19593722647557,7.14519613499717,"Low","Elite","High_Errors"
610,98,1335,171,107,26,613,605,245,193,1404,27,645,636,234,100,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1404,234,1031,1798,0.559360730593607,12.6481481481481,0.114202049780381,0.227715355805243,0.0194756554307116,1.01322314049587,0.986046511627907,2.53751081300652,7.24708058458576,5.4553211153577,6.93828448401696,5.4553211153577,-2.1697860328812,7.24708058458576,7.19668657083435,"Low","Elite","High_Errors"
611,94,1343,204,105,18,470,622,207,49,1413,19,494,654,216,141,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1413,216,1016,1811,0.80859375,11.7716049382716,0.11326691137913,0.243484735666418,0.0134028294862249,0.755627009646302,1.32388663967611,2.46569027036804,7.25347038268453,5.37527840768417,6.92362862813843,5.37527840768417,-2.17800819791625,7.25347038268453,7.20266119652324,"Low","Elite","High_Errors"
612,105,1348,160,85,19,549,504,230,49,1418,20,578,530,210,123,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1418,210,1084,1735,0.824372759856631,12.320987654321,0.105210420841683,0.195845697329377,0.0140949554896142,1.08928571428571,0.916955017301038,2.51130412163903,7.25700270709207,5.34710753071747,6.98841318199959,5.34710753071747,-2.25179292615394,7.25700270709207,7.20637729147225,"Low","Elite","High_Errors"
613,74,1381,178,72,10,490,468,152,49,1804,13,640,611,218,128,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1804,218,1121,1733,0.756218905472637,15.0864197530864,0.0891980360065466,0.188269370021723,0.00724112961622013,1.04700854700855,0.9546875,2.7137949850591,7.49776170062257,5.38449506278909,7.02197642307216,5.38449506278909,-2.4168962575024,7.49776170062257,7.23056315340929,"Low","Poor","High_Errors"
615,101,1656,277,103,39,495,371,118,101,1742,41,521,390,204,149,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1742,204,1237,2256,0.538812785388128,13.9691358024691,0.0901458241272647,0.253019323671498,0.0235507246376812,1.33423180592992,0.748560460652591,2.63685031040115,7.46278915741245,5.31811999384422,7.12044437239249,5.31811999384422,-2.40632665178932,7.46278915741245,7.4121603349452,"High","Poor","Medium_Errors"
616,65,1587,255,86,37,468,499,102,98,1669,39,492,525,209,163,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1669,209,1209,2125,0.51,13.3395061728395,0.0967144840351689,0.238185255198488,0.0233144297416509,0.937875751503006,1.06707317073171,2.5907300212745,7.41997992366183,5.34233425196481,7.09754885061479,5.34233425196481,-2.33599210454208,7.41997992366183,7.36960072052641,"High","Average","High_Errors"
617,81,1539,256,65,47,507,487,112,88,1619,49,533,512,161,139,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1619,161,1171,2066,0.56,13.283950617284,0.074814126394052,0.239116309291748,0.0305393112410656,1.04106776180698,0.960600375234522,2.58655658604929,7.38956395367764,5.08140436498446,7.06561336359772,5.08140436498446,-2.59274855629721,7.38956395367764,7.33888813383888,"High","Average","Medium_Errors"
618,73,1539,267,60,44,560,482,201,125,1619,46,589,507,190,145,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1619,190,1168,2058,0.616564417177914,13.6296296296296,0.0860507246376812,0.241065627030539,0.0285899935022742,1.16182572614108,0.860780984719864,2.6122460721646,7.38956395367764,5.24702407216049,7.06304816338817,5.24702407216049,-2.4528183352365,7.38956395367764,7.33888813383888,"High","Average","Medium_Errors"
619,70,1601,269,61,43,640,443,146,91,1695,46,678,469,244,144,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1695,244,1228,2121,0.616033755274262,14.6481481481481,0.102823430257059,0.232979387882573,0.0268582136164897,1.44469525959368,0.691740412979351,2.68431392120338,7.43543801981455,5.4971682252932,7.11314210870709,5.4971682252932,-2.27474203114256,7.43543801981455,7.37838371299671,"High","Poor","High_Errors"
620,83,1559,315,62,40,696,426,136,93,1640,42,732,448,208,170,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1640,208,1142,2118,0.593886462882096,14.641975308642,0.0876897133220911,0.2674791533034,0.0256574727389352,1.63380281690141,0.612021857923497,2.68389242488523,7.40245152081824,5.33753807970132,7.04053639021596,5.33753807970132,-2.4339506804163,7.40245152081824,7.35179986905778,"High","Average","High_Errors"
621,86,1597,332,64,34,589,403,128,82,1691,36,624,427,170,129,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1691,170,1167,2159,0.60952380952381,14.2901234567901,0.0734341252699784,0.269254852849092,0.0212899185973701,1.46153846153846,0.684294871794872,2.65956863128795,7.43307534889858,5.13579843705026,7.06219163228656,5.13579843705026,-2.61136652947007,7.43307534889858,7.37588214821501,"High","Poor","Medium_Errors"
622,74,1517,302,65,38,522,412,95,79,1606,40,553,436,191,139,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1606,191,1112,2063,0.545977011494253,13.3271604938272,0.0884668828161186,0.266974291364535,0.025049439683586,1.26699029126214,0.788426763110307,2.58980409528242,7.38150189450671,5.25227342804663,7.01391547481053,5.25227342804663,-2.42512700246818,7.38150189450671,7.32448997934853,"Medium","Average","Medium_Errors"
623,76,1478,243,81,25,493,513,146,86,1555,26,519,540,194,157,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1555,194,1129,1958,0.629310344827586,12.8024691358025,0.0935390549662488,0.236129905277402,0.016914749661705,0.961013645224172,1.04046242774566,2.54963805355709,7.34923082461333,5.26785815906333,7.02908756414966,5.26785815906333,-2.36937622972614,7.34923082461333,7.29844510150815,"Medium","Average","Medium_Errors"
624,63,1499,256,79,39,453,465,116,69,1598,42,483,496,203,163,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1598,203,1125,2030,0.627027027027027,12.8456790123457,0.0975492551657857,0.249499666444296,0.0260173448965977,0.974193548387097,1.02691511387164,2.55300749116125,7.37650812632622,5.31320597904179,7.02553831463852,5.31320597904179,-2.32739784735185,7.37650812632622,7.3125534981026,"Medium","Average","Medium_Errors"
625,65,1574,269,95,66,409,504,78,42,1656,69,430,530,245,143,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1656,245,1144,2231,0.65,12.8765432098765,0.11744966442953,0.273189326556544,0.0419313850063532,0.811507936507937,1.23255813953488,2.55540730032833,7.4121603349452,5.50125821054473,7.04228617193974,5.50125821054473,-2.14174542501599,7.4121603349452,7.36137542897735,"High","Average","High_Errors"
626,59,1507,252,73,29,511,471,100,41,1596,31,541,499,260,139,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1596,260,1153,1992,0.709219858156028,13.1913580246914,0.121665886757136,0.234903782349038,0.0192435301924353,1.08492569002123,0.922365988909427,2.57956192008676,7.37525577800975,5.56068163101553,7.05012252026906,5.56068163101553,-2.10647662430362,7.37525577800975,7.3178761986265,"Medium","Average","High_Errors"
627,53,1530,294,60,39,492,414,95,62,1641,42,528,444,286,182,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1641,286,1137,2061,0.605095541401274,13.3888888888889,0.131857999077916,0.256862745098039,0.0254901960784314,1.18840579710145,0.840909090909091,2.59442517559449,7.40306109109009,5.65599181081985,7.03614849375054,5.65599181081985,-2.02602970000702,7.40306109109009,7.33302301438648,"Medium","Average","High_Errors"
628,72,1564,249,57,46,581,449,46,50,1689,50,627,485,201,154,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1689,201,1212,2065,0.479166666666667,14.2962962962963,0.0867875647668394,0.225063938618926,0.0294117647058824,1.29398663697105,0.773524720893142,2.6600005034605,7.4318919168078,5.30330490805908,7.10002716662926,5.30330490805908,-2.44429193063381,7.4318919168078,7.35500192110526,"High","Poor","Medium_Errors"
629,56,1487,253,43,76,602,558,38,29,1585,81,642,595,221,134,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1585,221,1115,2054,0.567164179104478,13.7469135802469,0.099236641221374,0.250168123739072,0.0511096166778749,1.07885304659498,0.926791277258567,2.62081433202498,7.36833968631138,5.39816270151775,7.01660968389422,5.39816270151775,-2.31024796573961,7.36833968631138,7.30451594646016,"Medium","Average","High_Errors"
630,79,1556,279,45,79,618,432,49,30,1658,84,659,460,155,142,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1658,155,1153,2162,0.620253164556962,14.3024691358025,0.0668968493741908,0.258997429305913,0.0507712082262211,1.43055555555556,0.698027314112291,2.66043218919999,7.41336733569524,5.04342511691925,7.05012252026906,5.04342511691925,-2.70460340751313,7.41336733569524,7.34987370473834,"High","Average","Medium_Errors"
631,87,1713,303,60,64,734,447,71,31,1838,69,787,480,180,187,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1838,180,1286,2328,0.696078431372549,16.2037037037037,0.0685714285714286,0.249270286047869,0.0373613543490952,1.6420581655481,0.609911054637865,2.78523983979334,7.51643330291563,5.19295685089021,7.15929190479756,5.19295685089021,-2.67987932413551,7.51643330291563,7.44600149832412,"High","Poor","Medium_Errors"
632,90,1555,295,80,70,578,470,74,36,1636,74,608,494,183,182,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1636,183,1110,2220,0.672727272727273,13.8518518518519,0.0815508021390374,0.286173633440514,0.045016077170418,1.22978723404255,0.8125,2.6284189314102,7.40000951716269,5.20948615284142,7.01211529430638,5.20948615284142,-2.50652911380117,7.40000951716269,7.34923082461333,"High","Average","Medium_Errors"
633,71,1575,262,60,73,563,535,61,43,1724,80,616,586,213,170,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1724,213,1180,2176,0.586538461538462,14.4444444444444,0.091025641025641,0.250793650793651,0.0463492063492063,1.05233644859813,0.951298701298701,2.67030987311936,7.45240245122364,5.36129216570943,7.07326971745971,5.36129216570943,-2.39661404264232,7.45240245122364,7.36201055125973,"High","Poor","High_Errors"
634,89,1526,231,59,67,609,528,119,64,1605,70,641,555,176,147,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1605,176,1169,2076,0.650273224043716,13.8641975308642,0.0783615316117542,0.23394495412844,0.0439056356487549,1.15340909090909,0.865834633385335,2.629309800066,7.38087903556412,5.17048399503815,7.06390396147207,5.17048399503815,-2.54642214026024,7.38087903556412,7.3304052118444,"Medium","Average","Medium_Errors"
635,86,1577,250,66,77,522,599,55,63,1659,81,549,630,195,131,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1659,195,1184,2190,0.466101694915254,13.6296296296296,0.0883152173913044,0.249207355738744,0.0488268864933418,0.871452420701169,1.14754098360656,2.6122460721646,7.41397029019044,5.27299955856375,7.07665381544395,5.27299955856375,-2.42684284883324,7.41397029019044,7.36327958696304,"High","Average","Medium_Errors"
636,81,1447,258,49,49,536,501,96,56,1522,52,564,527,189,153,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1522,189,1091,1950,0.631578947368421,12.8765432098765,0.0906040268456376,0.246026261230131,0.0338631651693158,1.06986027944112,0.934397163120567,2.55540730032833,7.32778053842163,5.24174701505964,6.99484998583307,5.24174701505964,-2.40125662050108,7.32778053842163,7.27724772663148,"Medium","Average","Medium_Errors"
637,72,1330,234,39,27,544,467,125,77,1456,30,595,511,189,158,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1456,189,1030,1723,0.618811881188119,12.6604938271605,0.0921501706484642,0.225563909774436,0.0203007518796992,1.16488222698073,0.858823529411765,2.53848642284,7.28344822875663,5.24174701505964,6.93731408122368,5.24174701505964,-2.38433574301274,7.28344822875663,7.1929342212158,"Low","Average","Medium_Errors"
638,86,1364,203,48,35,590,611,182,92,1435,37,621,643,175,176,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1435,175,1078,1768,0.664233576642336,12.6913580246914,0.0851167315175097,0.209677419354839,0.0256598240469208,0.965630114566285,1.0354267310789,2.54092129134267,7.26892012819372,5.16478597392351,6.98286275146894,5.16478597392351,-2.46373165265154,7.26892012819372,7.21817683840341,"Low","Average","Medium_Errors"
639,75,1375,221,58,24,462,471,69,49,1446,25,486,495,193,162,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1446,193,1072,1784,0.584745762711864,11.9259259259259,0.0998964803312629,0.220363636363636,0.0174545454545455,0.980891719745223,1.01851851851852,2.47871467954008,7.27655640271871,5.26269018890489,6.97728134163075,5.26269018890489,-2.30362082586758,7.27655640271871,7.22620901010067,"Low","Average","Medium_Errors"
640,77,1446,222,60,24,511,508,85,59,1572,26,556,552,196,151,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1572,196,1140,1860,0.590277777777778,13.1358024691358,0.0921052631578947,0.211618257261411,0.016597510373444,1.00590551181102,0.992805755395683,2.57534151522915,7.36010397298915,5.27811465923052,7.03878354138854,5.27811465923052,-2.38482319123102,7.36010397298915,7.27655640271871,"Medium","Average","Medium_Errors"
641,78,1435,217,46,39,527,631,82,67,1510,41,554,664,182,179,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1510,182,1133,1861,0.550335570469799,12.7407407407407,0.0881782945736434,0.210452961672474,0.0271777003484321,0.835182250396197,1.1985559566787,2.54480479136907,7.31986492980897,5.2040066870768,7.03262426102801,5.2040066870768,-2.42839443952466,7.31986492980897,7.26892012819372,"Medium","Average","Medium_Errors"
642,74,1420,222,43,56,518,554,96,60,1494,59,545,583,163,189,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1494,163,1099,1896,0.615384615384615,12.5864197530864,0.079941147621383,0.226056338028169,0.0394366197183099,0.935018050541516,1.0697247706422,2.53261843534207,7.30921236569276,5.09375020080676,7.00215595440362,5.09375020080676,-2.52646456976769,7.30921236569276,7.25841215059531,"Medium","Average","Medium_Errors"
643,54,1389,183,42,59,634,563,49,50,1480,63,676,600,164,188,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1480,164,1105,1833,0.494949494949495,13.3086419753086,0.0760667903525046,0.204463642908567,0.0424766018718503,1.12611012433393,0.887573964497041,2.5884135967965,7.29979736675816,5.0998664278242,7.00760061395185,5.0998664278242,-2.57614350420469,7.29979736675816,7.23633934275434,"Medium","Average","Medium_Errors"
645,63,1439,181,49,98,580,595,20,23,1514,103,610,626,142,190,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1514,142,1111,2012,0.465116279069767,13.1111111111111,0.0668549905838041,0.227936066712995,0.0681028492008339,0.974789915966387,1.02622950819672,2.57346004712945,7.32251043399739,4.95582705760126,7.01301578963963,4.95582705760126,-2.70522932476057,7.32251043399739,7.27170370688737,"Medium","Average","Medium_Errors"
646,85,1528,241,67,90,627,551,104,74,1607,95,660,580,159,185,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1607,159,1130,2173,0.584269662921348,13.9938271604938,0.0701367445963829,0.260471204188482,0.0589005235602094,1.13793103448276,0.878787878787879,2.63861631527514,7.38212436573751,5.06890420222023,7.02997291170639,5.06890420222023,-2.6573084482873,7.38212436573751,7.33171496972647,"Medium","Average","Medium_Errors"
647,85,1406,209,40,84,569,548,64,40,1479,88,599,576,129,166,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1479,129,1073,1947,0.615384615384615,12.8271604938272,0.0620789220404235,0.236842105263158,0.0597439544807966,1.03832116788321,0.961602671118531,2.55156483642679,7.2991214627108,4.85981240436167,6.9782137426307,4.85981240436167,-2.7793487672975,7.2991214627108,7.24850407237061,"Medium","Average","Low_Errors"
648,94,1415,238,56,78,632,558,77,58,1489,82,665,587,131,151,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1489,131,1043,1999,0.57037037037037,13.2962962962963,0.0608170844939647,0.262897526501767,0.0551236749116608,1.1326164874552,0.882706766917293,2.58748552248395,7.30586003268401,4.87519732320115,6.94985645500077,4.87519732320115,-2.79988453451518,7.30586003268401,7.25488481007734,"Medium","Average","Low_Errors"
649,99,1454,214,49,99,635,564,103,61,1530,104,668,593,114,157,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1530,114,1092,2063,0.628048780487805,13.5679012345679,0.0518653321201092,0.248968363136176,0.0680880330123796,1.1258865248227,0.887724550898204,2.60770679973118,7.33302301438648,4.7361984483945,6.99576615630485,4.7361984483945,-2.95910468656907,7.33302301438648,7.28207365809346,"Medium","Average","Low_Errors"
650,96,1474,215,38,122,596,626,73,47,1551,128,627,659,117,155,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1551,117,1099,2131,0.608333333333333,13.4444444444444,0.0537190082644628,0.254409769335142,0.0827679782903663,0.952076677316294,1.05103668261563,2.59856596826052,7.34665516317654,4.76217393479776,7.00215595440362,4.76217393479776,-2.92398836869515,7.34665516317654,7.29573507274928,"Medium","Average","Low_Errors"
651,89,1485,229,45,135,651,694,74,35,1562,142,685,730,128,168,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1562,128,1076,2209,0.678899082568807,13.8703703703704,0.056964842011571,0.275420875420875,0.0909090909090909,0.938040345821326,1.06569343065693,2.62975493695295,7.35372233039963,4.85203026391962,6.98100574072173,4.85203026391962,-2.86532100826571,7.35372233039963,7.3031700512368,"Medium","Average","Low_Errors"
652,95,1440,219,43,112,666,784,115,54,1515,118,701,825,113,178,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1515,113,1066,2081,0.680473372781065,13.679012345679,0.0509927797833935,0.259722222222222,0.0777777777777778,0.849489795918367,1.17689015691869,2.61586271263479,7.32317071794347,4.72738781871234,6.97166860472579,4.72738781871234,-2.97607122915483,7.32317071794347,7.27239839257005,"Medium","Average","Low_Errors"
653,86,1418,201,44,106,545,704,106,35,1492,112,573,741,119,168,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1492,119,1067,2025,0.75177304964539,12.7469135802469,0.0576271186440678,0.2475317348378,0.07475317348378,0.774147727272727,1.29319371727749,2.54528917016275,7.30787278076371,4.77912349311153,6.97260625130175,4.77912349311153,-2.8537620122836,7.30787278076371,7.25700270709207,"Medium","Average","Low_Errors"
654,99,1394,231,48,102,610,667,119,56,1466,107,642,702,137,148,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1466,137,1013,2027,0.68,13.0123456790123,0.0649905123339658,0.273314203730273,0.0731707317073171,0.914542728635682,1.09345794392523,2.56589857442887,7.2902928824466,4.91998092582813,6.92067150424868,4.91998092582813,-2.73351398383313,7.2902928824466,7.23993259132047,"Medium","Average","Medium_Errors"
655,92,1475,255,40,118,596,682,128,50,1552,124,627,717,115,184,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1552,115,1062,2164,0.719101123595506,13.4506172839506,0.0527765029830197,0.28,0.08,0.873900293255132,1.14354066985646,2.59902499971224,7.34729970074316,4.74493212836325,6.96790920180188,4.74493212836325,-2.94168920658137,7.34729970074316,7.29641326877392,"Medium","Average","Low_Errors"
656,86,1475,216,46,138,550,612,100,40,1475,138,550,612,128,138,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1475,128,1075,2197,0.714285714285714,12.5,0.0632098765432099,0.271186440677966,0.0935593220338983,0.898692810457516,1.11272727272727,2.52572864430826,7.29641326877392,4.85203026391962,6.98007594056176,4.85203026391962,-2.76129471562102,7.29641326877392,7.29641326877392,"Medium","Average","Low_Errors"
657,85,1415,250,56,92,620,674,76,40,1415,92,620,674,110,153,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1415,110,1017,2053,0.655172413793103,12.5617283950617,0.0540540540540541,0.281272084805654,0.065017667844523,0.919881305637982,1.08709677419355,2.53065476264431,7.25488481007734,4.70048036579242,6.92461239604856,4.70048036579242,-2.91777073208428,7.25488481007734,7.25488481007734,"Medium","Elite","Low_Errors"
